ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
7.66615,-0.41185,-1.030575,7.90625,WALKING_UPSTAIRS,4
8.1054,-4.7618,-0.68325,9.471,WALKING_UPSTAIRS,4
3.700783333,-7.487333333,-2.364933333,8.8935,WALKING_UPSTAIRS,4
-1.034425,-3.8687,-0.696775,4.21575,WALKING_UPSTAIRS,4
-3.1568,-0.2438,-0.22925,3.2705,WALKING_UPSTAIRS,4
-4.421225,1.3361,0.496775,4.65025,WALKING_UPSTAIRS,4
-4.93495,1.43145,0.88125,5.214,WALKING_UPSTAIRS,4
-4.741566667,0.265916667,1.769066667,5.151166667,WALKING_UPSTAIRS,4
-3.33085,-1.79005,3.4257,5.147,WALKING_UPSTAIRS,4
-1.5689,-3.4288,3.5247,5.2155,WALKING_UPSTAIRS,4
0.36495,-4.131675,1.2196,4.46825,WALKING_UPSTAIRS,4
1.36425,-3.35905,-1.8065,4.0815,WALKING_UPSTAIRS,4
1.05135,-1.1795,-2.02625,2.641833333,WALKING_UPSTAIRS,4
-0.438575,1.115075,0.0637,1.30125,WALKING_UPSTAIRS,4
-0.432175,1.6817,1.566775,2.36975,WALKING_UPSTAIRS,4
0.473,1.2,2.400966667,2.743666667,WALKING_UPSTAIRS,4
1.23726,0.49724,2.44358,2.7932,WALKING_UPSTAIRS,4
0.640675,0.4042,0.802375,1.46475,WALKING_UPSTAIRS,4
-1.0815,0.793225,-2.455775,2.8,WALKING_UPSTAIRS,4
-0.8077,0.977275,-1.6866,2.13825,WALKING_UPSTAIRS,4
0.257625,1.321425,-0.07885,1.41375,WALKING_UPSTAIRS,4
0.838,1.64255,0.40625,1.8885,WALKING_UPSTAIRS,4
1.08465,1.898416667,0.10745,2.1965,WALKING_UPSTAIRS,4
1.267725,1.803225,-0.533975,2.28225,WALKING_UPSTAIRS,4
1.267325,1.437775,-1.495075,2.44225,WALKING_UPSTAIRS,4
1.4681,0.920775,-1.618325,2.375,WALKING_UPSTAIRS,4
1.52835,0.6965,-1.1771,2.0525,WALKING_UPSTAIRS,4
1.66005,0.66705,-0.340983333,1.859666667,WALKING_UPSTAIRS,4
2.181275,0.542925,0.4785,2.3015,WALKING_UPSTAIRS,4
