ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-2.7065,2.03265,0.35625,3.411,WALKING_UPSTAIRS,3
-1.6343,1.864175,0.6781,2.57775,WALKING_UPSTAIRS,3
-0.712825,1.7093,0.2086,1.88475,WALKING_UPSTAIRS,3
0.083775,1.3219,0.04885,1.35475,WALKING_UPSTAIRS,3
0.8259,0.9905,0.87085,1.57225,WALKING_UPSTAIRS,3
0.74685,0.73465,1.250075,1.632,WALKING_UPSTAIRS,3
0.646625,0.4463,0.3735,0.9205,WALKING_UPSTAIRS,3
2.071925,0.32445,-0.709975,2.34225,WALKING_UPSTAIRS,3
5.24365,-2.55035,-2.652575,6.822,WALKING_UPSTAIRS,3
2.491525,-4.27535,0.602975,5.258,WALKING_UPSTAIRS,3
0.228125,-2.2338,-0.864175,2.647,WALKING_UPSTAIRS,3
-1.2437,-1.478825,0.7227,2.0895,WALKING_UPSTAIRS,3
-1.172925,-2.7948,1.48875,3.41325,WALKING_UPSTAIRS,3
0.517525,-4.771225,1.51765,5.06975,WALKING_UPSTAIRS,3
2.19695,-5.155125,0.58985,5.654,WALKING_UPSTAIRS,3
2.186625,-2.722725,0.99695,3.6585,WALKING_UPSTAIRS,3
-0.2883,-0.1058,0.94385,1.35775,WALKING_UPSTAIRS,3
-2.356725,1.423675,0.511175,2.81375,WALKING_UPSTAIRS,3
-2.5603,1.152075,-0.1508,2.83675,WALKING_UPSTAIRS,3
-2.133625,0.138175,-0.828475,2.30275,WALKING_UPSTAIRS,3
-1.5987,-0.168333333,-0.621066667,1.723666667,WALKING_UPSTAIRS,3
-1.02846,0.05056,-0.20174,1.0886,WALKING_UPSTAIRS,3
-0.6206,0.621333333,1.119166667,1.430333333,WALKING_UPSTAIRS,3
-0.495725,1.191425,1.087325,1.70025,WALKING_UPSTAIRS,3
-0.40556,1.54824,1.04088,1.9102,WALKING_UPSTAIRS,3
-0.3238,1.5754,1.0352,1.915,WALKING_UPSTAIRS,3
-0.004325,1.59165,0.4257,1.6605,WALKING_UPSTAIRS,3
0.4192,1.343466667,0.4837,1.495,WALKING_UPSTAIRS,3
0.7492,1.013425,0.02545,1.2655,WALKING_UPSTAIRS,3
