ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
3.0155,-0.334833333,-0.030033333,3.066666667,WALKING,5
1.1499,-0.27584,1.05872,1.6858,WALKING,5
-0.78625,-0.55695,1.9246,2.203,WALKING,5
-2.50965,-0.639875,1.953875,3.2555,WALKING,5
-1.635975,-0.102725,1.101625,1.9835,WALKING,5
-0.37565,0.7711,-0.51315,1.18375,WALKING,5
-0.909075,1.6605,-1.464075,2.43375,WALKING,5
-1.4839,1.923525,-0.18785,2.4625,WALKING,5
-0.9074,1.464275,0.7519,1.89725,WALKING,5
-0.926375,0.937775,1.00085,1.66925,WALKING,5
-1.61225,0.7343,0.626225,1.904,WALKING,5
-1.505475,0.4962,-1.051025,1.94125,WALKING,5
-1.43185,0.8276,-1.72655,2.3925,WALKING,5
-1.7783,0.914425,-2.048475,2.86625,WALKING,5
-2.54085,0.41705,-2.329575,3.4805,WALKING,5
-3.138566667,-0.083966667,-1.9725,3.715333333,WALKING,5
-3.2619,-0.442325,-0.842375,3.42375,WALKING,5
-2.69334,-0.83686,0.55344,2.8942,WALKING,5
-2.783075,-0.4429,0.4093,2.88325,WALKING,5
-4.2136,0.0329,-1.465825,4.481,WALKING,5
-6.193533333,-0.240866667,-2.972033333,6.875333333,WALKING,5
-7.21028,-0.5288,-3.2261,7.9186,WALKING,5
-4.89985,-0.574175,-3.2822,5.94475,WALKING,5
-1.041625,-1.1446,-1.75875,2.51825,WALKING,5
1.769225,-1.637625,-1.004975,2.635,WALKING,5
3.119666667,-2.193,-1.3368,4.048333333,WALKING,5
3.3049,-2.90225,0.27255,4.45125,WALKING,5
5.40588,-3.82204,1.44952,6.783,WALKING,5
6.852225,-5.1042,1.153225,8.62375,WALKING,5
5.581875,-4.594125,1.964875,7.51825,WALKING,5
4.0168,-2.22345,3.88895,6.087,WALKING,5
2.6094,0.012666667,4.663566667,5.381,WALKING,5
-0.1909,2.0224,2.63156,3.8302,WALKING,5
-3.67785,3.37725,-1.880175,5.3435,WALKING,5
-2.2146,2.977225,-0.675675,3.84125,WALKING,5
0.4988,2.309975,1.28905,2.7995,WALKING,5
1.8107,2.275366667,1.9191,3.484333333,WALKING,5
2.48818,2.32834,2.08458,4.0086,WALKING,5
3.7985,2.17985,2.768375,5.18475,WALKING,5
4.718675,2.00615,3.184975,6.03825,WALKING,5
4.89355,1.988625,2.479075,5.8485,WALKING,5
4.782233333,2.010166667,0.252933333,5.246333333,WALKING,5
3.62902,1.17114,-3.19972,5.1628,WALKING,5
-0.55325,-1.066075,-4.4633,4.8125,WALKING,5
-6.338425,-4.4731,-10.620925,13.15725,WALKING,5
-13.94876667,-7.3245,-10.12546667,18.99,WALKING,5
-10.958525,-6.190475,-2.929,12.932,WALKING,5
-1.94336,-3.1358,-6.552,8.677,WALKING,5
4.39335,-3.43105,-3.128425,7.69875,WALKING,5
6.639925,-3.16865,7.7522,10.72825,WALKING,5
3.73232,-2.35776,8.10318,9.2776,WALKING,5
0.73075,-0.83855,6.15745,6.2635,WALKING,5
0.440566667,1.1781,4.591066667,4.885333333,WALKING,5
2.395833333,3.028,3.313066667,5.108666667,WALKING,5
4.182025,2.773725,2.374525,5.6565,WALKING,5
4.01565,0.56235,-2.884225,5.17625,WALKING,5
3.2776,-0.207025,1.2035,3.53475,WALKING,5
2.2696,-0.3885,1.87125,2.9725,WALKING,5
-0.107783333,-0.30105,1.8976,2.2055,WALKING,5
-1.668525,-0.530375,1.26615,2.17725,WALKING,5
-0.2389,-0.34284,-0.54442,1.016,WALKING,5
0.5513,0.311033333,-2.136266667,2.234333333,WALKING,5
-0.586333333,0.787766667,-1.776366667,2.113666667,WALKING,5
-2.3185,1.479566667,0.3386,2.874833333,WALKING,5
-3.0327,1.557266667,1.947533333,3.931,WALKING,5
-2.74884,1.17802,2.1949,3.7106,WALKING,5
-2.754433333,1.1192,1.7513,3.451333333,WALKING,5
-2.6981,1.1527,1.4534,3.275,WALKING,5
-1.715185714,1.340328571,-0.323414286,2.315714286,WALKING,5
-1.462125,1.44675,-1.517425,2.56375,WALKING,5
-1.45155,0.8788,-2.417175,2.97725,WALKING,5
-0.7708,-0.2403,-3.0183,3.14875,WALKING,5
-0.4856,-0.9167,-2.9037,3.083,WALKING,5
-0.660028571,-1.266314286,-1.960885714,2.468142857,WALKING,5
-1.58335,-0.9713,-1.25585,2.26425,WALKING,5
-3.158825,-0.1759,-1.8222,3.672,WALKING,5
-5.6091,0.128175,-1.37975,5.7915,WALKING,5
-7.3544,-0.2072,-0.8637,7.408,WALKING,5
-8.671471429,-0.4991,-0.813542857,8.726857143,WALKING,5
-6.86715,-0.3794,-1.27825,6.998,WALKING,5
-2.6697,-0.64305,-1.0027,2.96175,WALKING,5
0.422525,-1.1185,-1.324025,1.89475,WALKING,5
1.8681,-1.8084,-1.8011,3.163,WALKING,5
4.071357143,-3.467757143,-0.793271429,5.474714286,WALKING,5
7.8323,-5.659433333,-0.166766667,9.666,WALKING,5
8.01736,-5.88322,1.30388,10.0552,WALKING,5
5.536825,-3.4142,3.543125,7.47525,WALKING,5
3.9545,-1.10065,4.51195,6.1145,WALKING,5
1.68615,1.53455,4.4366,5.2175,WALKING,5
-2.859825,3.561875,0.155725,5.0195,WALKING,5
-4.405675,3.31925,-2.041325,5.887,WALKING,5
-0.920833333,1.735633333,0.2546,2.242,WALKING,5
2.654675,0.629625,1.977,3.39175,WALKING,5
2.64678,1.54568,2.00086,3.7396,WALKING,5
2.425725,2.42465,2.113825,4.035,WALKING,5
4.0444,2.15045,2.90235,5.4365,WALKING,5
5.2491,1.691233333,3.2239,6.39,WALKING,5
5.20238,1.6424,1.4676,5.7378,WALKING,5
3.87765,1.428325,-2.54195,5,WALKING,5
0.185075,-0.187675,-5.11125,5.34175,WALKING,5
-4.76585,-3.523675,-7.840875,9.845,WALKING,5
-11.27733333,-6.7284,-10.82116667,17.19566667,WALKING,5
-12.94283333,-5.978066667,-3.586066667,14.75366667,WALKING,5
-5.405983333,-1.99335,-1.170216667,6.732333333,WALKING,5
4.7781,0.62925,-7.20965,8.834,WALKING,5
7.070475,-2.43,5.91185,9.7235,WALKING,5
5.884475,-3.25825,9.67495,11.82275,WALKING,5
1.9839,-3.17525,7.49345,8.391,WALKING,5
-0.163066667,-2.016516667,4.807583333,5.238333333,WALKING,5
1.5498,0.78825,2.686325,3.3785,WALKING,5
5.5773,1.894875,-2.82455,6.9415,WALKING,5
5.1427,1.49975,-3.887875,6.6425,WALKING,5
2.504,0.8083,0.9043,2.946,WALKING,5
-0.2396,0.21895,3.3893,3.498833333,WALKING,5
-1.107875,-0.589175,3.19835,3.44575,WALKING,5
-1.854975,-0.90845,2.756675,3.448,WALKING,5
-1.51325,-0.478725,2.0492,2.59375,WALKING,5
-1.134,-0.07385,1.33125,1.753,WALKING,5
-0.125216667,1.053816667,-0.222566667,1.3855,WALKING,5
-0.057425,2.1314,-0.61525,2.234,WALKING,5
-0.76475,1.974425,0.021825,2.13975,WALKING,5
-1.308366667,1.4972,0.5584,2.073,WALKING,5
-1.57854,1.01966,0.68384,2.0034,WALKING,5
-1.144825,0.6269,-0.2901,1.43525,WALKING,5
-0.8631,0.491775,-1.371625,1.6945,WALKING,5
-1.345375,0.61765,-1.8643,2.383,WALKING,5
-1.929433333,0.319866667,-2.320166667,3.038333333,WALKING,5
-2.1138,-0.2299,-2.546466667,3.320666667,WALKING,5
-2.434166667,-0.525233333,-1.7115,3.0745,WALKING,5
-2.805925,-0.00795,-0.04205,2.82125,WALKING,5
-3.4813,0.584475,-0.076725,3.53275,WALKING,5
-4.89375,0.63855,-0.490775,4.962,WALKING,5
-6.4451,0.3559,-1.1512,6.5585,WALKING,5
-8.21055,-0.50795,-2.286416667,8.551833333,WALKING,5
-6.463,-0.8464,-3.9629,7.6755,WALKING,5
-2.424425,-0.954275,-3.483,4.40275,WALKING,5
0.45175,-1.404375,-1.97075,2.538,WALKING,5
1.19835,-1.8465,-1.2493,2.5395,WALKING,5
1.800866667,-2.80795,1.056083333,3.612,WALKING,5
5.4758,-4.8587,2.631525,7.793,WALKING,5
7.523475,-6.679525,2.1965,10.2995,WALKING,5
6.903975,-5.800675,2.611525,9.41425,WALKING,5
5.4236,-3.3878,3.657,7.3755,WALKING,5
3.611483333,-0.307366667,4.103416667,5.669333333,WALKING,5
-0.580725,2.6591,1.0576,3.9995,WALKING,5
-5.1433,3.95295,-4.486775,7.89125,WALKING,5
-2.3106,2.764875,-1.179325,4.0145,WALKING,5
1.771975,1.564775,2.49365,3.5,WALKING,5
2.61135,1.8653,3.592375,4.821,WALKING,5
2.9695,2.19245,3.734025,5.252,WALKING,5
4.12104,2.04498,3.76724,5.9588,WALKING,5
5.135,1.860633333,3.309666667,6.389666667,WALKING,5
5.14656,1.83374,2.08638,5.8664,WALKING,5
4.2856,1.6691,0.031,4.634,WALKING,5
1.87732,0.66268,-3.21592,4.1318,WALKING,5
-2.468975,-1.840825,-5.8458,6.70075,WALKING,5
-7.736933333,-4.858266667,-10.25276667,13.736,WALKING,5
-13.22994,-6.39384,-7.17066,16.5508,WALKING,5
-9.923766667,-4.982,-3.1951,11.56533333,WALKING,5
0.2341,-1.4913,-3.562325,5.11325,WALKING,5
6.33275,1.628325,-6.239175,9.183,WALKING,5
6.65352,-0.13418,7.2843,10.161,WALKING,5
3.15505,-2.645875,9.50685,10.5045,WALKING,5
-1.8808,-3.697833333,7.179233333,8.343333333,WALKING,5
-2.3232,-3.56184,3.82142,5.743,WALKING,5
1.4096,-0.613975,2.034125,2.858,WALKING,5
5.97255,1.75305,-3.900025,7.42875,WALKING,5
7.0213,2.7728,-6.0564,9.678,WALKING,5
4.130985714,1.425071429,0.336071429,5.348142857,WALKING,5
0.561725,-0.117625,3.628875,3.6955,WALKING,5
0.39185,-0.6275,3.579125,3.661,WALKING,5
1.178975,-0.9943,3.1488,3.5135,WALKING,5
1.1412,-1.189,2.8377,3.282,WALKING,5
0.666528571,-0.406557143,1.6514,1.928857143,WALKING,5
-0.112733333,0.7318,-0.537033333,0.980333333,WALKING,5
-1.3818,1.31254,-0.6866,2.0284,WALKING,5
-2.100725,1.60315,-0.677475,2.73275,WALKING,5
-2.362075,1.045775,-0.37375,2.61525,WALKING,5
-1.94445,0.739425,-0.837275,2.28175,WALKING,5
-1.475175,0.7933,-2.1741,2.747,WALKING,5
-1.739225,1.2236,-2.10345,2.998,WALKING,5
-2.28765,1.380475,-1.76365,3.20925,WALKING,5
-2.9622,0.9223,-1.379666667,3.403666667,WALKING,5
-2.96958,0.25156,-0.65138,3.0644,WALKING,5
-2.561225,-0.0465,0.142225,2.5695,WALKING,5
-2.449075,-0.021475,-0.1602,2.4735,WALKING,5
-2.977,-0.360525,-1.5423,3.38275,WALKING,5
-4.933775,-1.268675,-2.4373,5.6565,WALKING,5
-6.5269,-1.993775,-2.384825,7.22975,WALKING,5
-5.90445,-1.985975,-2.995925,6.937,WALKING,5
-1.80195,-1.322075,-3.21635,4.036,WALKING,5
0.846725,-0.684575,-2.246475,2.52125,WALKING,5
0.9656,-0.760425,-1.32915,1.87375,WALKING,5
1.11495,-1.36235,1.39485,2.311,WALKING,5
3.785775,-2.425375,2.743425,5.30575,WALKING,5
6.6583,-4.781675,1.1242,8.29825,WALKING,5
6.537075,-5.336775,1.828975,8.66025,WALKING,5
4.36325,-2.8524,3.706525,6.46875,WALKING,5
0.0033375,1.2785375,2.3760875,4.11375,WALKING,5
-5.0487,3.496375,-2.678975,6.70325,WALKING,5
-1.921125,2.508025,-0.295475,3.39075,WALKING,5
1.825066667,1.53,1.748566667,2.994333333,WALKING,5
2.49294,1.6093,2.09464,3.6374,WALKING,5
2.830075,1.7792,1.974075,3.8855,WALKING,5
4.26135,1.607825,2.40505,5.157,WALKING,5
5.576025,1.503525,2.47915,6.28675,WALKING,5
5.3303,1.78505,1.7379,5.89225,WALKING,5
4.63955,1.9524,0.6192,5.077,WALKING,5
2.831616667,1.598466667,-1.9557,4.0605,WALKING,5
-0.353325,-0.120125,-3.941575,4.1185,WALKING,5
-4.455575,-2.490875,-4.741,6.99,WALKING,5
-11.7919,-5.195425,-8.218975,15.379,WALKING,5
-9.10235,-4.0466375,-4.4085875,11.293125,WALKING,5
3.500075,-1.126375,-6.302175,7.3635,WALKING,5
5.517725,-1.902125,2.70255,7.06625,WALKING,5
6.2209,-1.5709,8.964875,11.04225,WALKING,5
3.013775,-1.084425,7.2025,7.90875,WALKING,5
0.34175,-0.2672,4.45345,4.49325,WALKING,5
0.555575,0.898325,2.564925,2.87275,WALKING,5
3.094675,1.738275,1.8989,4.0725,WALKING,5
4.3619,0.6287,-4.147066667,6.564,WALKING,5
2.83194,-0.46682,-1.09608,3.6818,WALKING,5
0.822225,-0.24115,2.888675,3.07775,WALKING,5
