ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-4.590525,5.106375,6.290225,9.314,WALKING,2
-4.493975,5.526975,5.397875,8.9475,WALKING,2
-4.5717,5.702233333,3.601433333,8.158333333,WALKING,2
-3.7075,5.575,1.509766667,6.895666667,WALKING,2
0.260383333,3.208716667,-4.577883333,6.503833333,WALKING,2
5.8614,-4.149825,-9.071925,11.759,WALKING,2
11.979475,-17.547775,-17.599625,28.40875,WALKING,2
5.2498,-16.7759,-2.706066667,17.83066667,WALKING,2
2.062733333,-3.168833333,-0.353633333,4.225333333,WALKING,2
-1.772916667,2.268266667,-1.2375,5.025166667,WALKING,2
-2.411775,-5.959675,-4.807475,8.45675,WALKING,2
1.5666,-3.853775,5.717725,7.83625,WALKING,2
-5.175575,1.630775,8.05465,9.85125,WALKING,2
-6.0345,4.50585,3.64525,8.38425,WALKING,2
-6.038325,3.5176,7.51775,10.37875,WALKING,2
-6.108625,-0.06595,9.243925,11.141,WALKING,2
-4.896175,-2.8379,5.17375,7.73625,WALKING,2
-0.8498,-2.4215,0.4233,3.0005,WALKING,2
0.868575,0.23415,-1.8445,2.1765,WALKING,2
0.7246,1.35695,0.67845,1.87,WALKING,2
1.465375,0.72975,1.605375,2.31125,WALKING,2
1.5747,0.58465,1.0185,1.96775,WALKING,2
1.6537,0.923525,0.6616,2.038,WALKING,2
2.4544,1.122575,-0.664025,2.808,WALKING,2
2.7338,1.103,-1.7631,3.437,WALKING,2
1.170466667,1.193383333,-2.524516667,3.1815,WALKING,2
-0.3504,1.416725,-2.41725,2.8355,WALKING,2
0.4189,1.52575,-1.45535,2.16375,WALKING,2
0.940925,1.3197,-0.381725,1.6865,WALKING,2
0.9181,0.743775,-0.42895,1.268,WALKING,2
0.99325,-0.1715,-0.923925,1.406,WALKING,2
1.04275,-1.144425,-1.98325,2.52075,WALKING,2
1.565525,-2.134875,-3.035275,4.02925,WALKING,2
2.22025,-3.0666,-3.220075,4.98,WALKING,2
3.0107,-3.35565,-2.32545,5.081,WALKING,2
5.655066667,-3.71585,-1.145033333,6.9105,WALKING,2
5.97255,-3.6374,-2.661675,7.53925,WALKING,2
5.249075,-6.516425,-3.2593,8.993,WALKING,2
4.928625,-5.41015,-4.726975,8.7545,WALKING,2
3.179666667,-2.961233333,-5.0485,6.679,WALKING,2
1.04574,-2.01946,-4.48802,5.1366,WALKING,2
-2.89405,-4.405625,-1.005825,5.59575,WALKING,2
-6.912775,-5.172725,4.0525,9.61375,WALKING,2
-8.7699,-3.986075,6.245925,11.49025,WALKING,2
-8.182875,-3.26855,4.1174,9.76575,WALKING,2
-3.1137,-2.18755,-1.596,4.355,WALKING,2
1.2078,-1.53915,-1.25705,2.8305,WALKING,2
4.542175,-1.498,2.066425,5.398,WALKING,2
5.0854,-0.722975,5.537875,7.581,WALKING,2
-0.714175,1.132,4.421875,4.98975,WALKING,2
-3.552075,2.760875,4.3616,6.2705,WALKING,2
-4.44255,3.46395,4.43295,7.171,WALKING,2
-5.36935,4.48765,5.121225,8.67225,WALKING,2
-5.83505,5.127075,5.80645,9.6985,WALKING,2
-5.8757,5.7516,5.928625,10.139,WALKING,2
-5.145825,6.28715,6.423075,10.36175,WALKING,2
-4.514325,6.6154,5.46125,9.70425,WALKING,2
-4.094825,6.35225,3.319075,8.27125,WALKING,2
-0.819875,4.361025,-1.336175,5.35775,WALKING,2
3.399375,-0.607425,-7.525825,8.53575,WALKING,2
10.956925,-12.412425,-21.221075,27.02425,WALKING,2
9.838375,-20.868875,-7.53215,24.848,WALKING,2
3.36605,-5.5659,1.3088,6.93375,WALKING,2
-0.7617,3.686575,-1.0452,4.2215,WALKING,2
-5.383375,-2.9097,-3.471675,7.61325,WALKING,2
-1.439675,-3.942425,-2.343925,5.36425,WALKING,2
-4.698025,1.346025,8.562275,9.94275,WALKING,2
-5.951925,3.2027,5.8376,9.06575,WALKING,2
-5.3989,0.9129,5.56395,7.91625,WALKING,2
-4.26325,-0.1324,9.178975,10.13375,WALKING,2
-4.1826,-1.535625,7.4879,8.74325,WALKING,2
-1.832725,-1.92745,2.567225,3.76,WALKING,2
0.47465,-0.68015,-0.097225,1.08,WALKING,2
0.94305,0.92855,-0.052775,1.3975,WALKING,2
1.26995,1.145175,1.119375,2.053,WALKING,2
0.6076,0.42604,-0.07262,0.8318,WALKING,2
0.436125,1.30085,0.545875,1.50825,WALKING,2
0.877475,2.3357,0.972625,2.70825,WALKING,2
2.1612,1.889775,-0.96935,3.13575,WALKING,2
3.1095,0.9235,-2.3707,4.023,WALKING,2
2.815283333,0.385533333,-2.426933333,3.739666667,WALKING,2
1.653566667,0.7433,-1.455466667,2.331333333,WALKING,2
0.8023,1.29018,-0.86356,1.7734,WALKING,2
0.18005,1.034325,-1.12,1.57525,WALKING,2
-0.30255,0.390625,-1.655625,1.7325,WALKING,2
-0.13045,0.0887,-1.467625,1.47775,WALKING,2
0.5118,-0.79555,-1.56425,1.86225,WALKING,2
1.5324,-2.5118,-2.5987,3.9265,WALKING,2
3.1395,-3.3483,-3.11305,5.57775,WALKING,2
6.22885,-3.519175,-1.883225,7.436,WALKING,2
7.19245,-3.238825,-1.560475,8.0635,WALKING,2
5.331,-4.372225,-3.136475,7.63575,WALKING,2
5.4348,-6.5177,-3.284733333,9.102,WALKING,2
5.199725,-5.417475,-4.14295,8.5855,WALKING,2
2.37672,-2.7288,-3.8791,5.4402,WALKING,2
-2.316775,-2.251025,-2.8224,4.51475,WALKING,2
-6.684625,-4.232175,0.163,7.99075,WALKING,2
-9.014825,-4.51055,3.1296,10.56775,WALKING,2
-9.256366667,-3.641266667,4.114466667,10.76866667,WALKING,2
-6.63505,-2.704625,3.4577,7.95825,WALKING,2
-2.42976,-1.46842,0.23908,3.1426,WALKING,2
2.67035,-1.0656,0.249325,3.164,WALKING,2
5.96495,-1.15815,3.249925,6.9405,WALKING,2
5.080233333,-1.071633333,3.7067,6.419,WALKING,2
-1.56532,0.28358,3.43404,4.3014,WALKING,2
-4.05385,2.087075,3.6101,5.82525,WALKING,2
-5.124175,3.334175,3.571725,7.08625,WALKING,2
-5.241375,4.278575,3.6794,7.70875,WALKING,2
-5.2656,5.2266,4.789033333,8.832333333,WALKING,2
-4.807566667,5.635466667,5.587966667,9.282666667,WALKING,2
-4.4195,5.952183333,6.05475,9.574666667,WALKING,2
-4.171575,6.325625,4.8907,9.027,WALKING,2
-3.64835,6.568225,2.622125,7.9915,WALKING,2
-1.4879,5.583,-0.3854,5.926666667,WALKING,2
1.81944,1.21704,-5.9299,6.7906,WALKING,2
7.10495,-9.03775,-15.637525,19.4405,WALKING,2
9.4707,-20.23955,-10.862,25.58875,WALKING,2
3.969175,-7.35455,0.37665,8.78275,WALKING,2
1.863025,3.97145,-2.19975,5.20475,WALKING,2
-2.85015,-2.62185,-2.332925,5.44925,WALKING,2
-1.21075,-7.839125,-1.098625,8.195,WALKING,2
-3.986375,-2.86055,5.04505,7.71925,WALKING,2
-6.1758,3.6406,3.840375,8.375,WALKING,2
-6.117775,5.363325,3.2851,8.8515,WALKING,2
-5.44945,4.102475,8.29235,10.844,WALKING,2
-5.0549,0.05665,9.9149,11.19725,WALKING,2
-3.70705,-2.865925,6.194,7.8425,WALKING,2
0.550525,-3.387325,1.409475,4.07275,WALKING,2
2.715666667,-1.639633333,-1.739466667,3.697333333,WALKING,2
2.7287,0.250766667,-2.402066667,3.668,WALKING,2
1.574,1.192483333,-1.09225,2.300666667,WALKING,2
-0.156575,1.203325,0.9264,1.599,WALKING,2
-0.166475,1.80865,1.815775,2.58425,WALKING,2
