ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-0.063125,0.03145,-0.093725,0.123,STANDING,5
-0.124633333,-0.0334,-0.087533333,0.156,STANDING,5
-0.09424,-0.02216,-0.10416,0.144,STANDING,5
-0.026875,-0.029575,-0.18525,0.19125,STANDING,5
0.0098,-0.029825,-0.1883,0.191,STANDING,5
-0.0069,-0.008625,-0.087175,0.088,STANDING,5
0.0294,-0.01645,-0.02025,0.04,STANDING,5
0.07508,-0.0219,0.02348,0.0826,STANDING,5
0.089475,-0.040475,0.04715,0.10925,STANDING,5
0.111775,-0.032675,0.0298,0.121,STANDING,5
0.13042,-0.01818,0.00368,0.1324,STANDING,5
0.109266667,-0.012233333,-0.0338,0.116333333,STANDING,5
0.01634,-0.00048,-0.03542,0.0578,STANDING,5
-0.08755,0.00535,-0.00985,0.08825,STANDING,5
-0.06725,0.002325,-0.001725,0.06825,STANDING,5
-0.040866667,0.003033333,0.027333333,0.049666667,STANDING,5
-0.01876,0.00028,0.0397,0.0446,STANDING,5
0.00695,-0.01055,0.0505,0.0535,STANDING,5
0.0328,-0.012875,0.020275,0.0445,STANDING,5
0.04465,0.0233,0.0028,0.0515,STANDING,5
0.045766667,0.031933333,0.021033333,0.06,STANDING,5
0.04162,-0.01294,0.04174,0.0626,STANDING,5
-0.014175,-0.02375,0.064575,0.0735,STANDING,5
-0.0527,0.020275,0.0554,0.0815,STANDING,5
-0.071575,0.036075,0.00545,0.082,STANDING,5
-0.118033333,0.007666667,-0.022766667,0.120666667,STANDING,5
-0.17714,0.01392,-0.04988,0.1852,STANDING,5
-0.232975,0.0623,-0.077875,0.25375,STANDING,5
-0.245625,0.09145,-0.082275,0.2755,STANDING,5
-0.181625,0.088325,-0.0193,0.2035,STANDING,5
-0.087575,0.04945,0.039325,0.11075,STANDING,5
0.0217,0.0312,0.077275,0.0915,STANDING,5
0.099675,0.04095,0.07855,0.13375,STANDING,5
0.06835,0.07415,0.066675,0.1215,STANDING,5
0.008425,0.0723,0.089625,0.11575,STANDING,5
0.0203,0.075666667,0.0943,0.123,STANDING,5
0.00854,0.06278,0.07884,0.102,STANDING,5
-0.006475,-0.011775,0.055675,0.06075,STANDING,5
0.00655,-0.05095,0.00575,0.0555,STANDING,5
-0.07015,-0.0468,-0.051975,0.10475,STANDING,5
-0.180166667,-0.0097,-0.080733333,0.198,STANDING,5
-0.21746,0.0149,-0.06964,0.2296,STANDING,5
-0.1915,0.076925,-0.05405,0.2145,STANDING,5
-0.221075,0.141325,-0.065075,0.27075,STANDING,5
-0.280075,0.1251,-0.04575,0.31075,STANDING,5
-0.275525,0.08735,-0.033125,0.29125,STANDING,5
-0.204625,0.0543,-0.042275,0.21625,STANDING,5
-0.116125,0.022325,-0.026625,0.1215,STANDING,5
-0.0601,0.01645,0.001525,0.0645,STANDING,5
-0.039925,-0.0013,0.045425,0.06075,STANDING,5
-0.04225,0.0125,0.095,0.105,STANDING,5
0.028066667,0.026416667,0.104433333,0.116833333,STANDING,5
0.0839,0.033125,0.04595,0.10425,STANDING,5
0.11585,-0.020075,-0.012825,0.12075,STANDING,5
0.11845,-0.080525,-0.033875,0.148,STANDING,5
0.193166667,-0.101033333,-0.024266667,0.22,STANDING,5
0.21574,-0.05608,0.01806,0.2248,STANDING,5
0.071275,0.023025,0.02305,0.08375,STANDING,5
